AuthorID,Author,Date,Content,Attachments,Reactions
"456226577798135808","Deleted User","2020-09-28T23:50:52.5850000+05:30","Maja aagyi virat chauka maar diya aakhir kaar 😂😂","",""
"611562834614026261","akshaj0706","2020-09-29T02:15:22.1040000+05:30","Arrey bhai bhai bhai bhai","",""
"755666449959223376","saarthak3402","2020-09-29T21:23:16.2580000+05:30","Aa jaao","",""
"743528093574234113","thomas_._dp","2020-09-29T21:27:25.1770000+05:30","Tanishq aa rha h ki nhi","",""
"755666449959223376","saarthak3402","2020-09-29T21:27:35.1060000+05:30","Ni pata","",""
"743528093574234113","thomas_._dp","2020-09-29T21:27:42.5530000+05:30","Manan","",""
"743528093574234113","thomas_._dp","2020-09-29T21:27:49.4580000+05:30","??","",""
"755666449959223376","saarthak3402","2020-09-29T21:28:01.3950000+05:30","Ni ota","",""
"755666449959223376","saarthak3402","2020-09-29T21:28:05.0350000+05:30","Pta*","",""
"743528093574234113","thomas_._dp","2020-09-29T21:28:15.8260000+05:30","😕","",""
"448726198789603328","en1gma07","2020-09-29T21:28:16.9070000+05:30","Mai ready hu","",""
"743528093574234113","thomas_._dp","2020-09-29T21:28:26.7400000+05:30","Same here","",""
"743528093574234113","thomas_._dp","2020-09-29T21:29:01.4890000+05:30","Akshaj aa rha h????","",""
"743528093574234113","thomas_._dp","2020-09-29T21:29:05.8800000+05:30","Online h","",""
"755666449959223376","saarthak3402","2020-09-29T21:29:14.0600000+05:30","Ha aa rha Akshaj","",""
"755666449959223376","saarthak3402","2020-09-29T21:29:18.1180000+05:30","Navy kaha h??","",""
"448726198789603328","en1gma07","2020-09-29T21:29:29.7140000+05:30","Bhandu bhi online hai","",""
"743528093574234113","thomas_._dp","2020-09-29T21:29:34.2290000+05:30","San ,Arnav ???","",""
"448726198789603328","en1gma07","2020-09-29T21:29:42.7900000+05:30","Arnav ka nhi pta use kaam tha","",""
"755666449959223376","saarthak3402","2020-09-29T21:30:13.5700000+05:30","VC join karo","",""
"611562834614026261","akshaj0706","2020-09-29T21:30:14.7770000+05:30","Aao bhai","",""
"448726198789603328","en1gma07","2020-09-29T21:30:18.6350000+05:30","Aa rha 1 sec","",""
"611562834614026261","akshaj0706","2020-09-29T21:30:25.7890000+05:30","Baaki sab?","",""
"743528093574234113","thomas_._dp","2020-09-29T21:30:37.7380000+05:30","Aa rha","",""
"159985870458322944","MEE6#4876","2020-09-29T21:30:38.0830000+05:30","GG @Thomas, you just advanced to level 5!","",""
"448726198789603328","en1gma07","2020-09-29T21:34:31.7200000+05:30","@BoBSy the KiNG vc mein aa","",""
"557823821156188161","navy.","2020-09-29T21:37:09.7760000+05:30","@Deleted User aaja bhadwe","",""
"456226577798135808","Deleted User","2020-09-29T21:37:33.3500000+05:30","Wapas","",""
"456226577798135808","Deleted User","2020-09-29T21:38:13.7370000+05:30","Codeeeeee","",""
"456226577798135808","Deleted User","2020-09-29T21:38:19.8170000+05:30","@everyone","",""
"456226577798135808","Deleted User","2020-09-29T21:55:55.0170000+05:30","Bhai me vent kiya hi nahi wo sarthak tha AJ","",""
"456226577798135808","Deleted User","2020-09-29T21:56:09.9510000+05:30","Lava wala map bana","",""
"456226577798135808","Deleted User","2020-09-29T22:27:13.2110000+05:30","@पनौती राजा aa rha h?","",""
"159985870458322944","MEE6#4876","2020-09-29T22:27:13.4490000+05:30","GG @Deleted User, you just advanced to level 11!","",""
"755431590544408616","pushpa6454","2020-09-29T22:37:02.4850000+05:30",".play lost stories vaseegara","",""
"755431590544408616","pushpa6454","2020-09-29T22:37:13.8500000+05:30",".stop","","👌 (1)"
"456226577798135808","Deleted User","2020-09-29T22:37:40.8620000+05:30","Chutiye log me nahi na kuch bhi mat bolakaro","",""
"755431590544408616","pushpa6454","2020-09-29T22:38:03.9210000+05:30",".play rasode mai kaun tha","",""
"547905866255433758","Hydra#1214","2020-09-29T22:38:04.0340000+05:30","","",""
"755431590544408616","pushpa6454","2020-09-29T22:38:11.1360000+05:30",".stop","","👌 (1),🤬 (1)"
"456226577798135808","Deleted User","2020-09-29T22:38:28.2410000+05:30","Mere muh se gaali nikal jayegi","",""
"755431590544408616","pushpa6454","2020-09-29T22:39:08.9560000+05:30",".play botaboma","",""
"159985870458322944","MEE6#4876","2020-09-29T22:39:09.2800000+05:30","GG @pushpa6454, you just advanced to level 1!","",""
"547905866255433758","Hydra#1214","2020-09-29T22:39:09.5300000+05:30","","",""
"755431590544408616","pushpa6454","2020-09-29T22:39:22.5610000+05:30",".stop","","👌 (1)"
"456226577798135808","Deleted User","2020-09-29T22:39:46.7990000+05:30","Ab me gandi gaali dunga bhandu mat kar","",""
"755431590544408616","pushpa6454","2020-09-29T22:40:08.9450000+05:30","> Ab me gandi gaali dunga bhandu mat kar
@Deleted User awwww","",""
"456226577798135808","Deleted User","2020-09-29T23:02:15.1420000+05:30","@everyone sunlo sab me gana nahi bajaya tha agli baar dekh ke bolna no offense","",""
"456226577798135808","Deleted User","2020-09-29T23:44:26.1040000+05:30","Acche se qoute to karleta reeeeee","",""
"755431590544408616","pushpa6454","2020-09-29T23:44:52.0510000+05:30","> @everyone sunlo sab me gana nahi bajaya tha agli baar dekh ke bolna no offense
@Deleted User awwwww","",""
"755431590544408616","pushpa6454","2020-09-29T23:44:58.1240000+05:30","Khush???","",""
"456226577798135808","Deleted User","2020-09-29T23:45:20.3400000+05:30","> Khush???
@pushpa6454 bhot jyada 😒😒","",""
"755431590544408616","pushpa6454","2020-09-29T23:45:45.2430000+05:30","Thanks😁 😁 😁","",""
"755431590544408616","pushpa6454","2020-09-29T23:45:49.9630000+05:30","Gn","",""
"448726198789603328","en1gma07","2020-09-29T23:46:03.4370000+05:30","Gn","",""
"456226577798135808","Deleted User","2020-09-29T23:46:16.6190000+05:30","GN SD TC","",""
"755666449959223376","saarthak3402","2020-09-30T17:45:28.2120000+05:30","Aaj sab aa paayenge?","",""
"611562834614026261","akshaj0706","2020-09-30T17:48:00.8390000+05:30","Yess","",""
"159985870458322944","MEE6#4876","2020-09-30T17:48:01.0320000+05:30","GG @Komda Al Habibi, you just advanced to level 4!","",""
"611562834614026261","akshaj0706","2020-09-30T17:48:17.0500000+05:30","Bhai Wednesday ko kuch nai hota","",""
"611562834614026261","akshaj0706","2020-09-30T17:48:19.3760000+05:30","Sab aana","",""
"755666449959223376","saarthak3402","2020-09-30T17:49:49.3300000+05:30","> Sab aana
@Komda Al Habibi ha yaar","",""
"448726198789603328","en1gma07","2020-09-30T17:55:14.2110000+05:30","Me ready","",""
"159985870458322944","MEE6#4876","2020-09-30T18:06:40.1420000+05:30","GG @Saarthak, you just advanced to level 3!","",""
"755666449959223376","saarthak3402","2020-09-30T18:07:11.7150000+05:30","> GG @Saarthak, you just advanced to level 3!
@MEE6 Thank you bsdk","",""
"594440218044661760","arn4v9056","2020-09-30T18:13:40.7750000+05:30","Ha","",""
"456226577798135808","Deleted User","2020-09-30T19:22:56.7070000+05:30","Sorry yrr me aaj aa jaunga","",""
"755431590544408616","pushpa6454","2020-09-30T19:46:19.7960000+05:30","> Sorry yrr me aaj aa jaunga
@Deleted User  yes you should definitely be sorry","",""
"456226577798135808","Deleted User","2020-09-30T20:08:17.5720000+05:30","> @Deleted User  yes you should definitely be sorry
@pushpa6454 thanx","",""
"456226577798135808","Deleted User","2020-09-30T20:38:05.6090000+05:30","!rank","",""
"159985870458322944","MEE6#4876","2020-09-30T20:38:06.3920000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/760880662361276456/card.png?ex=669d2456&is=669bd2d6&hm=47b0cc80b25409cd8c98dfd818ef5c7a40ebb57303373488162f535ee627f274&",""
"755666449959223376","saarthak3402","2020-09-30T20:46:20.3230000+05:30","Congo Mudit
U r at first position🥳 🥳","",""
"448726198789603328","en1gma07","2020-09-30T20:46:39.5060000+05:30","!rank","",""
"159985870458322944","MEE6#4876","2020-09-30T20:46:40.6410000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/760882819118399528/card.png?ex=669d2658&is=669bd4d8&hm=8b111fe3134ff4cc3bb0f9840279f061f6e1b055ed08529f14b8dc4e0d504e7f&",""
"755666449959223376","saarthak3402","2020-09-30T20:46:54.6810000+05:30","Oh bhai runner up🥳 😂","",""
"448726198789603328","en1gma07","2020-09-30T20:47:09.0520000+05:30","!rank @Saarthak","",""
"159985870458322944","MEE6#4876","2020-09-30T20:47:09.7860000+05:30","","https://cdn.discordapp.com/attachments/755661056969539658/760882941403856926/card.png?ex=669d2675&is=669bd4f5&hm=87f1a0c682b3bdec7ab28ca2963a9e8f078ff3b7ab574278d8ec4614e5357391&",""
"755666449959223376","saarthak3402","2020-09-30T20:47:40.3200000+05:30","Divyank aaj aayega ki ni??","",""
"448726198789603328","en1gma07","2020-09-30T21:25:47.0870000+05:30","Aa rhe ki nhi khelne?","",""
"755666449959223376","saarthak3402","2020-09-30T21:28:46.6510000+05:30","Mai ready","",""
"755666449959223376","saarthak3402","2020-09-30T21:29:00.7610000+05:30","Aa jaao","",""
"755666449959223376","saarthak3402","2020-09-30T21:30:59.9780000+05:30","Bhavani aa rha na?","",""
"594440218044661760","arn4v9056","2020-09-30T21:31:29.5850000+05:30","@Komda Al Habibi","",""
"594440218044661760","arn4v9056","2020-09-30T21:31:37.4250000+05:30","@Fatakdi Sender","",""
"755666449959223376","saarthak3402","2020-09-30T21:31:43.5220000+05:30","Akshaj aayega","",""
"755666449959223376","saarthak3402","2020-09-30T21:31:54.8690000+05:30","Manan ka koi pta ni ki kab aayega","",""
"594440218044661760","arn4v9056","2020-09-30T21:32:03.9290000+05:30","Ohk","",""
"594440218044661760","arn4v9056","2020-09-30T21:32:18.0500000+05:30","@BoBSy the KiNG","",""
"755666449959223376","saarthak3402","2020-09-30T21:32:27.4540000+05:30","Call maar bhandu ko","",""
"755666449959223376","saarthak3402","2020-09-30T21:32:37.3270000+05:30","Navy ko toh aana chagiye","",""
"755666449959223376","saarthak3402","2020-09-30T21:32:42.9080000+05:30","Chahiye*","",""
"611562834614026261","akshaj0706","2020-09-30T21:33:19.3960000+05:30","Koi hai!!!?","",""
"755666449959223376","saarthak3402","2020-09-30T21:34:00.8850000+05:30","Navy call mae h","",""
"611562834614026261","akshaj0706","2020-09-30T21:34:09.7040000+05:30","Toh usko bol discord aaney","",""
"594440218044661760","arn4v9056","2020-09-30T21:34:13.5440000+05:30","@pushpa6454 coming","",""
"611562834614026261","akshaj0706","2020-09-30T21:34:15.3490000+05:30","Aur jaldi karo chalu!!","",""
"448726198789603328","en1gma07","2020-09-30T21:34:19.9940000+05:30","Me ready","",""
"755666449959223376","saarthak3402","2020-09-30T21:34:22.7380000+05:30","> Toh usko bol discord aaney
@Komda Al Habibi arey mai ussae call kiya tha","",""
"611562834614026261","akshaj0706","2020-09-30T21:34:24.9710000+05:30","Arnav sanchit ko.thoda bulade🙏🙏","",""
"448726198789603328","en1gma07","2020-09-30T21:34:34.0750000+05:30","Me ready","",""
"594440218044661760","arn4v9056","2020-09-30T21:34:41.5100000+05:30","Hai","",""
"611562834614026261","akshaj0706","2020-09-30T21:34:55.7410000+05:30","Bey @Saarthak","",""
"611562834614026261","akshaj0706","2020-09-30T21:35:03.8630000+05:30","Navy ka call kaatna","",""
"594440218044661760","arn4v9056","2020-09-30T21:35:48.4830000+05:30","> Sorry yrr me aaj aa jaunga
@Deleted User kaha?","",""
"448726198789603328","en1gma07","2020-09-30T21:37:19.0360000+05:30","@हिप्पो गांड","",""
"448726198789603328","en1gma07","2020-09-30T21:37:20.8810000+05:30","Aaja","",""
"755666449959223376","saarthak3402","2020-09-30T21:37:21.2520000+05:30","Tanishq aana","",""
"611562834614026261","akshaj0706","2020-09-30T21:37:34.2400000+05:30","@हिप्पो गांड jaldi aana beh!!","",""
"594440218044661760","arn4v9056","2020-09-30T21:37:35.8020000+05:30","> Asha
@पनौती राजा 😂","",""
"448726198789603328","en1gma07","2020-09-30T21:38:01.9200000+05:30","> @पनौती राजा 😂
@Tab tak ke liye...Ok Bye are swipe kr rha tha type  krne ke liye","",""
"456226577798135808","Deleted User","2020-09-30T21:39:16.7450000+05:30","> @Deleted User kaha?
@Tab tak ke liye...Ok Bye waha","",""
"456226577798135808","Deleted User","2020-09-30T21:39:36.9840000+05:30","Code","",""
"611562834614026261","akshaj0706","2020-09-30T22:42:42.8150000+05:30","VIHEWQ","",""
"456226577798135808","Deleted User","2020-09-30T22:45:53.0500000+05:30","Bhai me nahi hu itna pta h","",""
"456226577798135808","Deleted User","2020-09-30T22:59:09.1900000+05:30","GG bhai alpha arnav bhot pyara gameplay","",""
"611562834614026261","akshaj0706","2020-10-01T00:12:06.1130000+05:30","@हिप्पो गांड","",""
"611562834614026261","akshaj0706","2020-10-01T00:12:10.4410000+05:30","Zinda ho?","",""
"611562834614026261","akshaj0706","2020-10-01T00:12:19.7130000+05:30","Kkrh?","",""
"456226577798135808","Deleted User","2020-10-01T00:12:20.8080000+05:30","Nahi 11th me h","",""
"611562834614026261","akshaj0706","2020-10-01T00:12:39.4720000+05:30","Casio bajaoge?","",""
"456226577798135808","Deleted User","2020-10-01T00:12:54.2070000+05:30","Nahi 11th me h","",""
"611562834614026261","akshaj0706","2020-10-01T00:13:08.7120000+05:30","Bula lena","",""
"456226577798135808","Deleted User","2020-10-01T00:13:28.3420000+05:30","11th me h par","",""
"755666449959223376","saarthak3402","2020-10-01T00:13:29.4690000+05:30","Casio OP> Casio bajaoge?
@Komda Al Habibi","",""
"456226577798135808","Deleted User","2020-10-01T00:14:31.9080000+05:30","Haa bhai 11th me h par","",""
"448726198789603328","en1gma07","2020-10-01T00:18:57.1470000+05:30","Kya kar rhe gaiz","",""
"456226577798135808","Deleted User","2020-10-01T00:22:05.8870000+05:30","Struggling","",""
"611562834614026261","akshaj0706","2020-10-01T00:22:42.5670000+05:30","Tanishq ka wait","",""
"611562834614026261","akshaj0706","2020-10-01T00:22:53.1010000+05:30","Aaj bore hora thoda casio sunnegnge","",""
"456226577798135808","Deleted User","2020-10-01T00:24:14.0690000+05:30","Class 11 pahuch ke","",""
"159985870458322944","MEE6#4876","2020-10-01T00:24:14.3140000+05:30","GG @Deleted User, you just advanced to level 12!","",""
"611562834614026261","akshaj0706","2020-10-01T00:33:29.1360000+05:30","Ruka hu","",""
"456226577798135808","Deleted User","2020-10-01T00:34:21.0630000+05:30","11th me","",""
"611562834614026261","akshaj0706","2020-10-01T00:42:00.4410000+05:30","Tanishq!","",""
"611562834614026261","akshaj0706","2020-10-01T00:42:01.9970000+05:30","Sogya?","",""
"611562834614026261","akshaj0706","2020-10-01T00:42:08.7560000+05:30","Bey @BoBSy the KiNG","",""
"456226577798135808","Deleted User","2020-10-01T00:42:16.3270000+05:30","Nahi class 11 me h","",""
"611562834614026261","akshaj0706","2020-10-01T00:42:40.4280000+05:30","@BoBSy the KiNG hello!!?","",""
"611562834614026261","akshaj0706","2020-10-01T00:42:56.2820000+05:30","Yeh bhi gawar hai","",""
"448726198789603328","en1gma07","2020-10-01T00:43:02.9430000+05:30","😂","",""
"611562834614026261","akshaj0706","2020-10-01T00:43:10.0040000+05:30","Chl diya","",""
"159985870458322944","MEE6#4876","2020-10-01T00:47:39.5380000+05:30","GG @हिप्पो गांड, you just advanced to level 4!","",""
"456226577798135808","Deleted User","2020-10-01T00:50:42.3610000+05:30","> Chl diya
@Komda Al Habibi class 11 me","",""
"456226577798135808","Deleted User","2020-10-01T01:03:41.2790000+05:30","Haa bol","",""
"456226577798135808","Deleted User","2020-10-01T01:03:50.8820000+05:30","Hmm","",""
"456226577798135808","Deleted User","2020-10-01T01:04:07.4130000+05:30","Aa rha hu bhai bhot saara padhna b class 11 me pahuchna h","",""
"448726198789603328","en1gma07","2020-10-01T01:05:37.4930000+05:30","DC","",""
"456226577798135808","Deleted User","2020-10-01T01:05:38.1230000+05:30","Net OP","",""
"456226577798135808","Deleted User","2020-10-01T01:06:06.2550000+05:30","Wapas join karna  to","",""
"456226577798135808","Deleted User","2020-10-01T01:06:42.1810000+05:30","Baat hogyi?","",""
"456226577798135808","Deleted User","2020-10-01T01:07:12.4640000+05:30","Tu join kar pehle","",""
"456226577798135808","Deleted User","2020-10-01T01:07:37.3090000+05:30","Haa","",""
"456226577798135808","Deleted User","2020-10-01T01:07:53.6450000+05:30","Restart","",""
"456226577798135808","Deleted User","2020-10-01T01:10:18.1350000+05:30","Nahi ho rha?","",""
"456226577798135808","Deleted User","2020-10-01T01:10:40.2660000+05:30","Ohk join krke dekh","",""
"456226577798135808","Deleted User","2020-10-01T01:10:54.9880000+05:30","Hamare channel me aana to","",""
"456226577798135808","Deleted User","2020-10-01T01:11:16.6520000+05:30","Bhai jaldi aa meko 11 jane ke liye padhna h","",""
"456226577798135808","Deleted User","2020-10-01T01:11:28.4660000+05:30","😂🤣","",""
"448726198789603328","en1gma07","2020-10-01T01:11:38.1800000+05:30","#music","",""
"448726198789603328","en1gma07","2020-10-01T01:11:41.4300000+05:30","Ha","",""
"611562834614026261","akshaj0706","2020-10-01T01:14:01.1090000+05:30","Tanishq behre!!!!","",""
"611562834614026261","akshaj0706","2020-10-01T01:14:11.1330000+05:30","@हिप्पो गांड behre!!!","",""
"611562834614026261","akshaj0706","2020-10-01T02:24:24.2820000+05:30","@हिप्पो गांड mein so rga","",""
